# dataset: GeoCSV 2.0
# delimiter: ,
# SID: IU_MAJO_10_BH1
# sample_count: 26400
# sample_rate_hz: 40
# start_time: 2024-01-01T07:09:31.019538Z
# field_unit: UTC, Counts
# field_type: datetime, INTEGER
Time, Sample
2024-01-01T07:09:31.019538Z, 36598
2024-01-01T07:09:31.044538Z, 39378
2024-01-01T07:09:31.069538Z, 40581
2024-01-01T07:09:31.094538Z, 40629
2024-01-01T07:09:31.119538Z, 42942
2024-01-01T07:09:31.144538Z, 46957
2024-01-01T07:09:31.169538Z, 53229
2024-01-01T07:09:31.194538Z, 61163
2024-01-01T07:09:31.219538Z, 65829
2024-01-01T07:09:31.244538Z, 66817
2024-01-01T07:09:31.269538Z, 67659
2024-01-01T07:09:31.294538Z, 70248
2024-01-01T07:09:31.319538Z, 73507
2024-01-01T07:09:31.344538Z, 73344
2024-01-01T07:09:31.369538Z, 68739
2024-01-01T07:09:31.394538Z, 64063
2024-01-01T07:09:31.419538Z, 60971
2024-01-01T07:09:31.444538Z, 59453
2024-01-01T07:09:31.469538Z, 57774
2024-01-01T07:09:31.494538Z, 52602
2024-01-01T07:09:31.519538Z, 48298
2024-01-01T07:09:31.544538Z, 47755
2024-01-01T07:09:31.569538Z, 47595
2024-01-01T07:09:31.594538Z, 46669
2024-01-01T07:09:31.619538Z, 43094
2024-01-01T07:09:31.644538Z, 37815
2024-01-01T07:09:31.669538Z, 34133
2024-01-01T07:09:31.694538Z, 30800
2024-01-01T07:09:31.719538Z, 27681
2024-01-01T07:09:31.744538Z, 25080
2024-01-01T07:09:31.769538Z, 22624
2024-01-01T07:09:31.794538Z, 19203
2024-01-01T07:09:31.819538Z, 14111
2024-01-01T07:09:31.844538Z, 10692
2024-01-01T07:09:31.869538Z, 6881
2024-01-01T07:09:31.894538Z, 1938
2024-01-01T07:09:31.919538Z, -784
2024-01-01T07:09:31.944538Z, -5051
2024-01-01T07:09:31.969538Z, -10600
2024-01-01T07:09:31.994538Z, -14357
2024-01-01T07:09:32.019538Z, -18441
2024-01-01T07:09:32.044538Z, -22784
2024-01-01T07:09:32.069538Z, -25849
2024-01-01T07:09:32.094538Z, -27951
2024-01-01T07:09:32.119538Z, -29169
2024-01-01T07:09:32.144538Z, -29129
2024-01-01T07:09:32.169538Z, -29744
2024-01-01T07:09:32.194538Z, -31945
2024-01-01T07:09:32.219538Z, -32623
2024-01-01T07:09:32.244538Z, -31381
2024-01-01T07:09:32.269538Z, -29981
2024-01-01T07:09:32.294538Z, -28326
2024-01-01T07:09:32.319538Z, -25970
2024-01-01T07:09:32.344538Z, -23109
2024-01-01T07:09:32.369538Z, -22397
2024-01-01T07:09:32.394538Z, -23108
2024-01-01T07:09:32.419538Z, -20920
2024-01-01T07:09:32.444538Z, -16296
2024-01-01T07:09:32.469538Z, -11418
2024-01-01T07:09:32.494538Z, -6763
2024-01-01T07:09:32.519538Z, -2440
2024-01-01T07:09:32.544538Z, 1122
2024-01-01T07:09:32.569538Z, 2359
2024-01-01T07:09:32.594538Z, 1475
2024-01-01T07:09:32.619538Z, 1936
2024-01-01T07:09:32.644538Z, 3883
2024-01-01T07:09:32.669538Z, 3261
2024-01-01T07:09:32.694538Z, -1785
2024-01-01T07:09:32.719538Z, -8299
2024-01-01T07:09:32.744538Z, -12682
2024-01-01T07:09:32.769538Z, -17496
2024-01-01T07:09:32.794538Z, -23306
2024-01-01T07:09:32.819538Z, -26999
2024-01-01T07:09:32.844538Z, -29845
2024-01-01T07:09:32.869538Z, -31344
