# dataset: GeoCSV 2.0
# delimiter: ,
# SID: IU_MAJO_60_BHZ
# sample_count: 26400
# sample_rate_hz: 40
# start_time: 2024-01-01T07:09:31.019536Z
# field_unit: UTC, Counts
# field_type: datetime, INTEGER
Time, Sample
2024-01-01T07:09:31.019536Z, -63417
2024-01-01T07:09:31.044536Z, -65702
2024-01-01T07:09:31.069536Z, -63989
2024-01-01T07:09:31.094536Z, -62785
2024-01-01T07:09:31.119536Z, -64432
2024-01-01T07:09:31.144536Z, -65345
2024-01-01T07:09:31.169536Z, -61621
2024-01-01T07:09:31.194536Z, -59229
2024-01-01T07:09:31.219536Z, -58957
2024-01-01T07:09:31.244536Z, -59050
2024-01-01T07:09:31.269536Z, -58373
2024-01-01T07:09:31.294536Z, -54216
2024-01-01T07:09:31.319536Z, -52946
2024-01-01T07:09:31.344536Z, -53190
2024-01-01T07:09:31.369536Z, -49599
2024-01-01T07:09:31.394536Z, -47565
2024-01-01T07:09:31.419536Z, -48264
2024-01-01T07:09:31.444536Z, -53912
2024-01-01T07:09:31.469536Z, -63379
2024-01-01T07:09:31.494536Z, -63407
2024-01-01T07:09:31.519536Z, -54783
2024-01-01T07:09:31.544536Z, -49805
2024-01-01T07:09:31.569536Z, -45876
2024-01-01T07:09:31.594536Z, -41811
2024-01-01T07:09:31.619536Z, -42254
2024-01-01T07:09:31.644536Z, -41357
2024-01-01T07:09:31.669536Z, -39215
2024-01-01T07:09:31.694536Z, -37920
2024-01-01T07:09:31.719536Z, -32775
2024-01-01T07:09:31.744536Z, -25231
2024-01-01T07:09:31.769536Z, -20404
2024-01-01T07:09:31.794536Z, -20590
2024-01-01T07:09:31.819536Z, -20416
2024-01-01T07:09:31.844536Z, -19831
2024-01-01T07:09:31.869536Z, -22583
2024-01-01T07:09:31.894536Z, -23073
2024-01-01T07:09:31.919536Z, -24698
2024-01-01T07:09:31.944536Z, -31342
2024-01-01T07:09:31.969536Z, -35719
2024-01-01T07:09:31.994536Z, -36256
2024-01-01T07:09:32.019536Z, -34901
2024-01-01T07:09:32.044536Z, -29657
2024-01-01T07:09:32.069536Z, -20769
2024-01-01T07:09:32.094536Z, -12368
2024-01-01T07:09:32.119536Z, -6282
2024-01-01T07:09:32.144536Z, -621
2024-01-01T07:09:32.169536Z, 3413
2024-01-01T07:09:32.194536Z, 5441
2024-01-01T07:09:32.219536Z, 8315
2024-01-01T07:09:32.244536Z, 7051
2024-01-01T07:09:32.269536Z, 463
2024-01-01T07:09:32.294536Z, -7615
2024-01-01T07:09:32.319536Z, -15864
2024-01-01T07:09:32.344536Z, -21528
2024-01-01T07:09:32.369536Z, -26217
2024-01-01T07:09:32.394536Z, -29666
2024-01-01T07:09:32.419536Z, -33335
2024-01-01T07:09:32.444536Z, -40672
2024-01-01T07:09:32.469536Z, -47161
2024-01-01T07:09:32.494536Z, -49620
2024-01-01T07:09:32.519536Z, -46377
2024-01-01T07:09:32.544536Z, -39337
2024-01-01T07:09:32.569536Z, -33643
2024-01-01T07:09:32.594536Z, -27534
2024-01-01T07:09:32.619536Z, -22097
2024-01-01T07:09:32.644536Z, -17912
2024-01-01T07:09:32.669536Z, -11948
2024-01-01T07:09:32.694536Z, -5568
2024-01-01T07:09:32.719536Z, 4584
2024-01-01T07:09:32.744536Z, 16188
2024-01-01T07:09:32.769536Z, 21443
2024-01-01T07:09:32.794536Z, 23334
2024-01-01T07:09:32.819536Z, 23857
2024-01-01T07:09:32.844536Z, 27423
2024-01-01T07:09:32.869536Z, 37153
2024-01-01T07:09:32.894536Z, 41864
2024-01-01T07:09:32.919536Z, 42689
2024-01-01T07:09:32.944536Z, 46477
2024-01-01T07:09:32.969536Z, 46637
2024-01-01T07:09:32.994536Z, 46088
2024-01-01T07:09:33.019536Z, 51351
2024-01-01T07:09:33.044536Z, 59411
2024-01-01T07:09:33.069536Z, 68398
2024-01-01T07:09:33.094536Z, 76710
2024-01-01T07:09:33.119536Z, 83642
2024-01-01T07:09:33.144536Z, 90416
2024-01-01T07:09:33.169536Z, 96467
2024-01-01T07:09:33.194536Z, 100913
2024-01-01T07:09:33.219536Z, 102588
2024-01-01T07:09:33.244536Z, 105681
2024-01-01T07:09:33.269536Z, 112387
2024-01-01T07:09:33.294536Z, 113579
2024-01-01T07:09:33.319536Z, 110136
2024-01-01T07:09:33.344536Z, 108936
2024-01-01T07:09:33.369536Z, 108263
2024-01-01T07:09:33.394536Z, 110156
2024-01-01T07:09:33.419536Z, 114415
2024-01-01T07:09:33.444536Z, 118423
2024-01-01T07:09:33.469536Z, 121806
2024-01-01T07:09:33.494536Z, 125341
2024-01-01T07:09:33.519536Z, 130904
2024-01-01T07:09:33.544536Z, 133159
2024-01-01T07:09:33.569536Z, 132961
2024-01-01T07:09:33.594536Z, 133537
2024-01-01T07:09:33.619536Z, 129742
2024-01-01T07:09:33.644536Z, 121609
2024-01-01T07:09:33.669536Z, 112988
2024-01-01T07:09:33.694536Z, 107948
2024-01-01T07:09:33.719536Z, 106271
2024-01-01T07:09:33.744536Z, 105567
2024-01-01T07:09:33.769536Z, 108295
2024-01-01T07:09:33.794536Z, 112405
2024-01-01T07:09:33.819536Z, 111831
2024-01-01T07:09:33.844536Z, 107234
2024-01-01T07:09:33.869536Z, 101913
2024-01-01T07:09:33.894536Z, 94856
2024-01-01T07:09:33.919536Z, 89053
2024-01-01T07:09:33.944536Z, 87694
2024-01-01T07:09:33.969536Z, 85550
2024-01-01T07:09:33.994536Z, 82888
2024-01-01T07:09:34.019536Z, 83726
2024-01-01T07:09:34.044536Z, 85900
2024-01-01T07:09:34.069536Z, 89050
2024-01-01T07:09:34.094536Z, 96580
2024-01-01T07:09:34.119536Z, 108966
2024-01-01T07:09:34.144536Z, 119421
2024-01-01T07:09:34.169536Z, 124508
2024-01-01T07:09:34.194536Z, 129081
2024-01-01T07:09:34.219536Z, 130846
2024-01-01T07:09:34.244536Z, 129468
