# dataset: GeoCSV 2.0
# delimiter: ,
# SID: IU_MA2_10_BH1
# sample_count: 26400
# sample_rate_hz: 40
# start_time: 2025-02-08T11:02:55.019538Z
# field_unit: UTC, Counts
# field_type: datetime, INTEGER
Time, Sample
2025-02-08T11:02:55.019538Z, -14057
2025-02-08T11:02:55.044538Z, -12981
2025-02-08T11:02:55.069538Z, -12705
2025-02-08T11:02:55.094538Z, -12215
2025-02-08T11:02:55.119538Z, -11117
2025-02-08T11:02:55.144538Z, -12517
2025-02-08T11:02:55.169538Z, -12563
2025-02-08T11:02:55.194538Z, -10527
2025-02-08T11:02:55.219538Z, -10826
2025-02-08T11:02:55.244538Z, -10485
2025-02-08T11:02:55.269538Z, -7590
2025-02-08T11:02:55.294538Z, -8153
2025-02-08T11:02:55.319538Z, -11379
2025-02-08T11:02:55.344538Z, -10330
2025-02-08T11:02:55.369538Z, -8131
2025-02-08T11:02:55.394538Z, -8895
2025-02-08T11:02:55.419538Z, -8012
2025-02-08T11:02:55.444538Z, -6489
2025-02-08T11:02:55.469538Z, -7791
2025-02-08T11:02:55.494538Z, -7616
2025-02-08T11:02:55.519538Z, -6572
2025-02-08T11:02:55.544538Z, -6961
2025-02-08T11:02:55.569538Z, -5783
2025-02-08T11:02:55.594538Z, -4486
2025-02-08T11:02:55.619538Z, -5660
2025-02-08T11:02:55.644538Z, -7428
2025-02-08T11:02:55.669538Z, -6437
2025-02-08T11:02:55.694538Z, -5007
2025-02-08T11:02:55.719538Z, -6336
2025-02-08T11:02:55.744538Z, -5160
2025-02-08T11:02:55.769538Z, -2760
2025-02-08T11:02:55.794538Z, -5979
2025-02-08T11:02:55.819538Z, -8044
2025-02-08T11:02:55.844538Z, -5634
2025-02-08T11:02:55.869538Z, -6513
2025-02-08T11:02:55.894538Z, -8385
2025-02-08T11:02:55.919538Z, -7279
2025-02-08T11:02:55.944538Z, -7053
2025-02-08T11:02:55.969538Z, -8043
2025-02-08T11:02:55.994538Z, -6458
2025-02-08T11:02:56.019538Z, -5618
2025-02-08T11:02:56.044538Z, -8249
2025-02-08T11:02:56.069538Z, -8195
2025-02-08T11:02:56.094538Z, -6862
